9280.00, 8826.00, 8372.00, 7918.00, 7464.00, 7010.00, 6556.00, 6102.00, 5648.00, 5194.00, 4740.00, 4286.00, 3832.00, 3378.00, 2924.00, 2470.00, 2250.00, 2030.00, 1810.00, 1590.00, 1370.00, 1269.00, 1168.00, 1067.00, 966.000, 865.000, 810.000, 755.000, 700.000, 645.000, 590.000, 568.267, 546.533, 524.800, 503.067, 481.333, 459.600, 437.867, 416.133, 394.400, 372.667, 350.933, 329.200, 307.467, 285.733, 264.000, 256.267, 248.533, 240.800, 233.067, 225.333, 217.600, 209.867, 202.133, 194.400, 186.667, 178.933, 171.200, 163.467, 155.733, 148.000, 144.800, 141.600, 138.400, 135.200, 132.000, 128.800, 125.600, 122.400, 119.200, 116.000, 112.800, 109.600, 106.400, 103.200, 100.000
9724.00, 9172.00, 8620.00, 8068.00, 7516.00, 6964.00, 6467.20, 5970.40, 5473.60, 4976.80, 4480.00, 4053.60, 3627.20, 3200.80, 2774.40, 2348.00, 2142.00, 1936.00, 1730.00, 1524.00, 1318.00, 1223.00, 1128.00, 1033.00, 938.000, 843.000, 789.800, 736.600, 683.400, 630.200, 577.000, 555.960, 534.920, 513.880, 492.840, 471.800, 450.760, 429.720, 408.680, 387.640, 366.600, 345.560, 324.520, 303.480, 282.440, 261.400, 253.813, 246.227, 238.640, 231.053, 223.467, 215.880, 208.293, 200.707, 193.120, 185.533, 177.947, 170.360, 162.773, 155.187, 147.600, 144.427, 141.253, 138.080, 134.907, 131.733, 128.560, 125.387, 122.213, 119.040, 115.867, 112.693, 109.520, 106.347, 103.173, 100.000
10168.0, 9518.00, 8868.00, 8218.00, 7568.00, 6918.00, 6378.40, 5838.80, 5299.20, 4759.60, 4220.00, 3821.20, 3422.40, 3023.60, 2624.80, 2226.00, 2034.00, 1842.00, 1650.00, 1458.00, 1266.00, 1177.00, 1088.00, 999.000, 910.000, 821.000, 769.600, 718.200, 666.800, 615.400, 564.000, 543.653, 523.307, 502.960, 482.613, 462.267, 441.920, 421.573, 401.227, 380.880, 360.533, 340.187, 319.840, 299.493, 279.147, 258.800, 251.360, 243.920, 236.480, 229.040, 221.600, 214.160, 206.720, 199.280, 191.840, 184.400, 176.960, 169.520, 162.080, 154.640, 147.200, 144.053, 140.907, 137.760, 134.613, 131.467, 128.320, 125.173, 122.027, 118.880, 115.733, 112.587, 109.440, 106.293, 103.147, 100.000
10612.0, 9864.00, 9116.00, 8368.00, 7620.00, 6872.00, 6289.60, 5707.20, 5124.80, 4542.40, 3960.00, 3588.80, 3217.60, 2846.40, 2475.20, 2104.00, 1926.00, 1748.00, 1570.00, 1392.00, 1214.00, 1131.00, 1048.00, 965.000, 882.000, 799.000, 749.400, 699.800, 650.200, 600.600, 551.000, 531.347, 511.693, 492.040, 472.387, 452.733, 433.080, 413.427, 393.773, 374.120, 354.467, 334.813, 315.160, 295.507, 275.853, 256.200, 248.907, 241.613, 234.320, 227.027, 219.733, 212.440, 205.147, 197.853, 190.560, 183.267, 175.973, 168.680, 161.387, 154.093, 146.800, 143.680, 140.560, 137.440, 134.320, 131.200, 128.080, 124.960, 121.840, 118.720, 115.600, 112.480, 109.360, 106.240, 103.120, 100.000
11056.0, 10210.0, 9364.00, 8518.00, 7672.00, 6826.00, 6200.80, 5575.60, 4950.40, 4325.20, 3700.00, 3356.40, 3012.80, 2669.20, 2325.60, 1982.00, 1818.00, 1654.00, 1490.00, 1326.00, 1162.00, 1085.00, 1008.00, 931.000, 854.000, 777.000, 729.200, 681.400, 633.600, 585.800, 538.000, 519.040, 500.080, 481.120, 462.160, 443.200, 424.240, 405.280, 386.320, 367.360, 348.400, 329.440, 310.480, 291.520, 272.560, 253.600, 246.453, 239.307, 232.160, 225.013, 217.867, 210.720, 203.573, 196.427, 189.280, 182.133, 174.987, 167.840, 160.693, 153.547, 146.400, 143.307, 140.213, 137.120, 134.027, 130.933, 127.840, 124.747, 121.653, 118.560, 115.467, 112.373, 109.280, 106.187, 103.093, 100.000
11500.0, 10556.0, 9612.00, 8668.00, 7724.00, 6780.00, 6112.00, 5444.00, 4776.00, 4108.00, 3440.00, 3124.00, 2808.00, 2492.00, 2176.00, 1860.00, 1710.00, 1560.00, 1410.00, 1260.00, 1110.00, 1039.00, 968.000, 897.000, 826.000, 755.000, 709.000, 663.000, 617.000, 571.000, 525.000, 506.733, 488.467, 470.200, 451.933, 433.667, 415.400, 397.133, 378.867, 360.600, 342.333, 324.067, 305.800, 287.533, 269.267, 251.000, 244.000, 237.000, 230.000, 223.000, 216.000, 209.000, 202.000, 195.000, 188.000, 181.000, 174.000, 167.000, 160.000, 153.000, 146.000, 142.933, 139.867, 136.800, 133.733, 130.667, 127.600, 124.533, 121.467, 118.400, 115.333, 112.267, 109.200, 106.133, 103.067, 100.000
10480.0, 9648.00, 8816.00, 7984.00, 7152.00, 6320.00, 5702.80, 5085.60, 4468.40, 3851.20, 3234.00, 2941.20, 2648.40, 2355.60, 2062.80, 1770.00, 1630.00, 1490.00, 1350.00, 1210.00, 1070.00, 1002.20, 934.400, 866.600, 798.800, 731.000, 686.960, 642.920, 598.880, 554.840, 510.800, 493.293, 475.787, 458.280, 440.773, 423.267, 405.760, 388.253, 370.747, 353.240, 335.733, 318.227, 300.720, 283.213, 265.707, 248.200, 241.320, 234.440, 227.560, 220.680, 213.800, 206.920, 200.040, 193.160, 186.280, 179.400, 172.520, 165.640, 158.760, 151.880, 145.000, 141.987, 138.973, 135.960, 132.947, 129.933, 126.920, 123.907, 120.893, 117.880, 114.867, 111.853, 108.840, 105.827, 102.813, 99.8000
9460.00, 8740.00, 8020.00, 7300.00, 6580.00, 5860.00, 5293.60, 4727.20, 4160.80, 3594.40, 3028.00, 2758.40, 2488.80, 2219.20, 1949.60, 1680.00, 1550.00, 1420.00, 1290.00, 1160.00, 1030.00, 965.400, 900.800, 836.200, 771.600, 707.000, 664.920, 622.840, 580.760, 538.680, 496.600, 479.853, 463.107, 446.360, 429.613, 412.867, 396.120, 379.373, 362.627, 345.880, 329.133, 312.387, 295.640, 278.893, 262.147, 245.400, 238.640, 231.880, 225.120, 218.360, 211.600, 204.840, 198.080, 191.320, 184.560, 177.800, 171.040, 164.280, 157.520, 150.760, 144.000, 141.040, 138.080, 135.120, 132.160, 129.200, 126.240, 123.280, 120.320, 117.360, 114.400, 111.440, 108.480, 105.520, 102.560, 99.6000
8440.00, 7832.00, 7224.00, 6616.00, 6008.00, 5400.00, 4884.40, 4368.80, 3853.20, 3337.60, 2822.00, 2575.60, 2329.20, 2082.80, 1836.40, 1590.00, 1470.00, 1350.00, 1230.00, 1110.00, 990.000, 928.600, 867.200, 805.800, 744.400, 683.000, 642.880, 602.760, 562.640, 522.520, 482.400, 466.413, 450.427, 434.440, 418.453, 402.467, 386.480, 370.493, 354.507, 338.520, 322.533, 306.547, 290.560, 274.573, 258.587, 242.600, 235.960, 229.320, 222.680, 216.040, 209.400, 202.760, 196.120, 189.480, 182.840, 176.200, 169.560, 162.920, 156.280, 149.640, 143.000, 140.093, 137.187, 134.280, 131.373, 128.467, 125.560, 122.653, 119.747, 116.840, 113.933, 111.027, 108.120, 105.213, 102.307, 99.4000
7420.00, 6924.00, 6428.00, 5932.00, 5436.00, 4940.00, 4475.20, 4010.40, 3545.60, 3080.80, 2616.00, 2392.80, 2169.60, 1946.40, 1723.20, 1500.00, 1390.00, 1280.00, 1170.00, 1060.00, 950.000, 891.800, 833.600, 775.400, 717.200, 659.000, 620.840, 582.680, 544.520, 506.360, 468.200, 452.973, 437.747, 422.520, 407.293, 392.067, 376.840, 361.613, 346.387, 331.160, 315.933, 300.707, 285.480, 270.253, 255.027, 239.800, 233.280, 226.760, 220.240, 213.720, 207.200, 200.680, 194.160, 187.640, 181.120, 174.600, 168.080, 161.560, 155.040, 148.520, 142.000, 139.147, 136.293, 133.440, 130.587, 127.733, 124.880, 122.027, 119.173, 116.320, 113.467, 110.613, 107.760, 104.907, 102.053, 99.2000
6400.00, 6016.00, 5632.00, 5248.00, 4864.00, 4480.00, 4066.00, 3652.00, 3238.00, 2824.00, 2410.00, 2210.00, 2010.00, 1810.00, 1610.00, 1410.00, 1310.00, 1210.00, 1110.00, 1010.00, 910.000, 855.000, 800.000, 745.000, 690.000, 635.000, 598.800, 562.600, 526.400, 490.200, 454.000, 439.533, 425.067, 410.600, 396.133, 381.667, 367.200, 352.733, 338.267, 323.800, 309.333, 294.867, 280.400, 265.933, 251.467, 237.000, 230.600, 224.200, 217.800, 211.400, 205.000, 198.600, 192.200, 185.800, 179.400, 173.000, 166.600, 160.200, 153.800, 147.400, 141.000, 138.200, 135.400, 132.600, 129.800, 127.000, 124.200, 121.400, 118.600, 115.800, 113.000, 110.200, 107.400, 104.600, 101.800, 99.0000
5888.00, 5540.40, 5192.80, 4845.20, 4497.60, 4150.00, 3774.80, 3399.60, 3024.40, 2649.20, 2274.00, 2088.80, 1903.60, 1718.40, 1533.20, 1348.00, 1253.96, 1159.92, 1065.88, 971.840, 877.800, 825.640, 773.480, 721.320, 669.160, 617.000, 582.640, 548.280, 513.920, 479.560, 445.200, 431.133, 417.067, 403.000, 388.933, 374.867, 360.800, 346.733, 332.667, 318.600, 304.533, 290.467, 276.400, 262.333, 248.267, 234.200, 227.920, 221.640, 215.360, 209.080, 202.800, 196.520, 190.240, 183.960, 177.680, 171.400, 165.120, 158.840, 152.560, 146.280, 140.000, 137.240, 134.480, 131.720, 128.960, 126.200, 123.440, 120.680, 117.920, 115.160, 112.400, 109.640, 106.880, 104.120, 101.360, 98.6000
5376.00, 5064.80, 4753.60, 4442.40, 4131.20, 3820.00, 3483.60, 3147.20, 2810.80, 2474.40, 2138.00, 1967.60, 1797.20, 1626.80, 1456.40, 1286.00, 1197.92, 1109.84, 1021.76, 933.680, 845.600, 796.280, 746.960, 697.640, 648.320, 599.000, 566.480, 533.960, 501.440, 468.920, 436.400, 422.733, 409.067, 395.400, 381.733, 368.067, 354.400, 340.733, 327.067, 313.400, 299.733, 286.067, 272.400, 258.733, 245.067, 231.400, 225.240, 219.080, 212.920, 206.760, 200.600, 194.440, 188.280, 182.120, 175.960, 169.800, 163.640, 157.480, 151.320, 145.160, 139.000, 136.280, 133.560, 130.840, 128.120, 125.400, 122.680, 119.960, 117.240, 114.520, 111.800, 109.080, 106.360, 103.640, 100.920, 98.2000
4864.00, 4589.20, 4314.40, 4039.60, 3764.80, 3490.00, 3192.40, 2894.80, 2597.20, 2299.60, 2002.00, 1846.40, 1690.80, 1535.20, 1379.60, 1224.00, 1141.88, 1059.76, 977.640, 895.520, 813.400, 766.920, 720.440, 673.960, 627.480, 581.000, 550.320, 519.640, 488.960, 458.280, 427.600, 414.333, 401.067, 387.800, 374.533, 361.267, 348.000, 334.733, 321.467, 308.200, 294.933, 281.667, 268.400, 255.133, 241.867, 228.600, 222.560, 216.520, 210.480, 204.440, 198.400, 192.360, 186.320, 180.280, 174.240, 168.200, 162.160, 156.120, 150.080, 144.040, 138.000, 135.320, 132.640, 129.960, 127.280, 124.600, 121.920, 119.240, 116.560, 113.880, 111.200, 108.520, 105.840, 103.160, 100.480, 97.8000
4352.00, 4113.60, 3875.20, 3636.80, 3398.40, 3160.00, 2901.20, 2642.40, 2383.60, 2124.80, 1866.00, 1725.20, 1584.40, 1443.60, 1302.80, 1162.00, 1085.84, 1009.68, 933.520, 857.360, 781.200, 737.560, 693.920, 650.280, 606.640, 563.000, 534.160, 505.320, 476.480, 447.640, 418.800, 405.933, 393.067, 380.200, 367.333, 354.467, 341.600, 328.733, 315.867, 303.000, 290.133, 277.267, 264.400, 251.533, 238.667, 225.800, 219.880, 213.960, 208.040, 202.120, 196.200, 190.280, 184.360, 178.440, 172.520, 166.600, 160.680, 154.760, 148.840, 142.920, 137.000, 134.360, 131.720, 129.080, 126.440, 123.800, 121.160, 118.520, 115.880, 113.240, 110.600, 107.960, 105.320, 102.680, 100.040, 97.4000
3840.00, 3638.00, 3436.00, 3234.00, 3032.00, 2830.00, 2610.00, 2390.00, 2170.00, 1950.00, 1730.00, 1604.00, 1478.00, 1352.00, 1226.00, 1100.00, 1029.80, 959.600, 889.400, 819.200, 749.000, 708.200, 667.400, 626.600, 585.800, 545.000, 518.000, 491.000, 464.000, 437.000, 410.000, 397.533, 385.067, 372.600, 360.133, 347.667, 335.200, 322.733, 310.267, 297.800, 285.333, 272.867, 260.400, 247.933, 235.467, 223.000, 217.200, 211.400, 205.600, 199.800, 194.000, 188.200, 182.400, 176.600, 170.800, 165.000, 159.200, 153.400, 147.600, 141.800, 136.000, 133.400, 130.800, 128.200, 125.600, 123.000, 120.400, 117.800, 115.200, 112.600, 110.000, 107.400, 104.800, 102.200, 99.6000, 97.0000
3568.00, 3382.00, 3196.00, 3010.00, 2824.00, 2638.00, 2436.00, 2234.00, 2032.00, 1830.00, 1628.00, 1512.20, 1396.40, 1280.60, 1164.80, 1049.00, 983.640, 918.280, 852.920, 787.560, 722.200, 683.640, 645.080, 606.520, 567.960, 529.400, 503.720, 478.040, 452.360, 426.680, 401.000, 388.920, 376.840, 364.760, 352.680, 340.600, 328.520, 316.440, 304.360, 292.280, 280.200, 268.120, 256.040, 243.960, 231.880, 219.800, 214.147, 208.493, 202.840, 197.187, 191.533, 185.880, 180.227, 174.573, 168.920, 163.267, 157.613, 151.960, 146.307, 140.653, 135.000, 132.440, 129.880, 127.320, 124.760, 122.200, 119.640, 117.080, 114.520, 111.960, 109.400, 106.840, 104.280, 101.720, 99.1600, 96.6000
3296.00, 3126.00, 2956.00, 2786.00, 2616.00, 2446.00, 2262.00, 2078.00, 1894.00, 1710.00, 1526.00, 1420.40, 1314.80, 1209.20, 1103.60, 998.000, 937.480, 876.960, 816.440, 755.920, 695.400, 659.080, 622.760, 586.440, 550.120, 513.800, 489.440, 465.080, 440.720, 416.360, 392.000, 380.307, 368.613, 356.920, 345.227, 333.533, 321.840, 310.147, 298.453, 286.760, 275.067, 263.373, 251.680, 239.987, 228.293, 216.600, 211.093, 205.587, 200.080, 194.573, 189.067, 183.560, 178.053, 172.547, 167.040, 161.533, 156.027, 150.520, 145.013, 139.507, 134.000, 131.480, 128.960, 126.440, 123.920, 121.400, 118.880, 116.360, 113.840, 111.320, 108.800, 106.280, 103.760, 101.240, 98.7200, 96.2000
3024.00, 2870.00, 2716.00, 2562.00, 2408.00, 2254.00, 2088.00, 1922.00, 1756.00, 1590.00, 1424.00, 1328.60, 1233.20, 1137.80, 1042.40, 947.000, 891.320, 835.640, 779.960, 724.280, 668.600, 634.520, 600.440, 566.360, 532.280, 498.200, 475.160, 452.120, 429.080, 406.040, 383.000, 371.693, 360.387, 349.080, 337.773, 326.467, 315.160, 303.853, 292.547, 281.240, 269.933, 258.627, 247.320, 236.013, 224.707, 213.400, 208.040, 202.680, 197.320, 191.960, 186.600, 181.240, 175.880, 170.520, 165.160, 159.800, 154.440, 149.080, 143.720, 138.360, 133.000, 130.520, 128.040, 125.560, 123.080, 120.600, 118.120, 115.640, 113.160, 110.680, 108.200, 105.720, 103.240, 100.760, 98.2800, 95.8000
2752.00, 2614.00, 2476.00, 2338.00, 2200.00, 2062.00, 1914.00, 1766.00, 1618.00, 1470.00, 1322.00, 1236.80, 1151.60, 1066.40, 981.200, 896.000, 845.160, 794.320, 743.480, 692.640, 641.800, 609.960, 578.120, 546.280, 514.440, 482.600, 460.880, 439.160, 417.440, 395.720, 374.000, 363.080, 352.160, 341.240, 330.320, 319.400, 308.480, 297.560, 286.640, 275.720, 264.800, 253.880, 242.960, 232.040, 221.120, 210.200, 204.987, 199.773, 194.560, 189.347, 184.133, 178.920, 173.707, 168.493, 163.280, 158.067, 152.853, 147.640, 142.427, 137.213, 132.000, 129.560, 127.120, 124.680, 122.240, 119.800, 117.360, 114.920, 112.480, 110.040, 107.600, 105.160, 102.720, 100.280, 97.8400, 95.4000
2480.00, 2358.00, 2236.00, 2114.00, 1992.00, 1870.00, 1740.00, 1610.00, 1480.00, 1350.00, 1220.00, 1145.00, 1070.00, 995.000, 920.000, 845.000, 799.000, 753.000, 707.000, 661.000, 615.000, 585.400, 555.800, 526.200, 496.600, 467.000, 446.600, 426.200, 405.800, 385.400, 365.000, 354.467, 343.933, 333.400, 322.867, 312.333, 301.800, 291.267, 280.733, 270.200, 259.667, 249.133, 238.600, 228.067, 217.533, 207.000, 201.933, 196.867, 191.800, 186.733, 181.667, 176.600, 171.533, 166.467, 161.400, 156.333, 151.267, 146.200, 141.133, 136.067, 131.000, 128.600, 126.200, 123.800, 121.400, 119.000, 116.600, 114.200, 111.800, 109.400, 107.000, 104.600, 102.200, 99.8000, 97.4000, 95.0000
2314.00, 2201.20, 2088.40, 1975.60, 1862.80, 1750.00, 1631.60, 1513.20, 1394.80, 1276.40, 1158.00, 1088.80, 1019.60, 950.400, 881.200, 812.000, 768.400, 724.800, 681.200, 637.600, 594.000, 565.800, 537.600, 509.400, 481.200, 453.000, 433.600, 414.200, 394.800, 375.400, 356.000, 345.880, 335.760, 325.640, 315.520, 305.400, 295.280, 285.160, 275.040, 264.920, 254.800, 244.680, 234.560, 224.440, 214.320, 204.200, 199.240, 194.280, 189.320, 184.360, 179.400, 174.440, 169.480, 164.520, 159.560, 154.600, 149.640, 144.680, 139.720, 134.760, 129.800, 127.453, 125.107, 122.760, 120.413, 118.067, 115.720, 113.373, 111.027, 108.680, 106.333, 103.987, 101.640, 99.2933, 96.9467, 94.6000
2148.00, 2044.40, 1940.80, 1837.20, 1733.60, 1630.00, 1523.20, 1416.40, 1309.60, 1202.80, 1096.00, 1032.60, 969.200, 905.800, 842.400, 779.000, 737.800, 696.600, 655.400, 614.200, 573.000, 546.200, 519.400, 492.600, 465.800, 439.000, 420.600, 402.200, 383.800, 365.400, 347.000, 337.293, 327.587, 317.880, 308.173, 298.467, 288.760, 279.053, 269.347, 259.640, 249.933, 240.227, 230.520, 220.813, 211.107, 201.400, 196.547, 191.693, 186.840, 181.987, 177.133, 172.280, 167.427, 162.573, 157.720, 152.867, 148.013, 143.160, 138.307, 133.453, 128.600, 126.307, 124.013, 121.720, 119.427, 117.133, 114.840, 112.547, 110.253, 107.960, 105.667, 103.373, 101.080, 98.7867, 96.4933, 94.2000
1982.00, 1887.60, 1793.20, 1698.80, 1604.40, 1510.00, 1414.80, 1319.60, 1224.40, 1129.20, 1034.00, 976.400, 918.800, 861.200, 803.600, 746.000, 707.200, 668.400, 629.600, 590.800, 552.000, 526.600, 501.200, 475.800, 450.400, 425.000, 407.600, 390.200, 372.800, 355.400, 338.000, 328.707, 319.413, 310.120, 300.827, 291.533, 282.240, 272.947, 263.653, 254.360, 245.067, 235.773, 226.480, 217.187, 207.893, 198.600, 193.853, 189.107, 184.360, 179.613, 174.867, 170.120, 165.373, 160.627, 155.880, 151.133, 146.387, 141.640, 136.893, 132.147, 127.400, 125.160, 122.920, 120.680, 118.440, 116.200, 113.960, 111.720, 109.480, 107.240, 105.000, 102.760, 100.520, 98.2800, 96.0400, 93.8000
